Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
7536.0,2018.0,53848.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
2880.0,2013.0,51500.0,1493.0,3985.0,1850.0,1880.0,7.0,55.0,Diesel,Manual,Second,Individual,RWD,1
1860.0,2011.0,90342.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,1
8700.0,2017.0,75000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
5940.0,2012.0,65001.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Automatic,First,Individual,FWD,1
5219.988,2012.0,76148.0,1396.0,3940.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
31800.0,2017.0,75000.0,1995.0,4439.0,1821.0,1612.0,5.0,51.0,Diesel,Automatic,Second,Individual,AWD,3
17940.0,2017.0,28000.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
46800.0,2019.0,33000.0,1950.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
27300.0,2022.0,38000.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,1
4500.0,2012.0,80350.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
12900.0,2015.0,138000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
23879.988,2018.0,103000.0,2251.6,4697.0,1882.0,1665.0,7.0,63.0,Diesel,Automatic,First,Individual,FWD,2
17700.0,2020.0,78000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
8580.0,2020.0,17000.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
4740.0,2018.0,75500.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
17700.0,2021.0,12000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,1
6900.0,2017.0,35000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
5519.988,2013.0,77000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,Second,Individual,FWD,1
13560.0,2015.0,50000.0,1997.0,4545.0,1820.0,1685.0,5.0,58.0,Petrol,Automatic,First,Individual,FWD,1
9240.0,2015.0,112000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
12600.0,2021.0,1910.0,1462.0,3995.0,1790.0,1640.0,5.0,48.0,Petrol,Automatic,First,Individual,FWD,2
7500.0,2017.0,42000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
32400.0,2018.0,45545.0,1999.0,4795.0,1967.0,1416.0,5.0,56.0,Diesel,Automatic,Second,Individual,RWD,4
6360.0,2013.0,75000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
3480.0,2011.0,91000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
8400.0,2019.0,19244.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,2
23940.0,2020.0,8000.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,1
7932.0,2021.0,14366.0,1197.0,3845.0,1735.0,1530.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
5100.0,2014.0,24000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,Second,Individual,FWD,2
2040.0,2009.0,135797.0,1086.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
20700.0,2019.0,68758.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
3059.9880000000003,2016.0,57159.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
5100.0,2014.0,89000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
17940.0,2014.0,85000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,2
22200.0,2016.0,72000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,2
5052.0,2017.0,69000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
8100.0,2019.0,35000.0,1498.0,3995.0,1704.0,1525.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
4620.0,2014.0,46000.0,1197.0,3995.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
12539.988,2016.0,78000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
3588.0,2017.0,65822.0,793.0,3600.0,1600.0,1560.0,5.0,35.0,Diesel,Manual,First,Individual,FWD,1
8820.0,2018.0,42000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
8100.0,2015.0,48000.0,1498.0,4386.0,1683.0,1603.0,7.0,42.0,Diesel,Manual,First,Individual,FWD,1
8700.0,2017.0,64000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
8700.0,2016.0,57000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
14400.0,2015.0,50965.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Corporate,FWD,2
9300.0,2017.0,67000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,1
6900.0,2016.0,38000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
43800.0,2019.0,6000.0,1998.0,4633.0,1811.0,1429.0,5.0,57.0,Petrol,Automatic,First,Individual,RWD,3
45000.0,2019.0,13500.0,1999.0,5067.0,2091.0,1457.0,5.0,66.0,Diesel,Automatic,Second,Individual,RWD,4
4428.0,2017.0,16800.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
7800.0,2017.0,51000.0,1197.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
5580.0,2019.0,28000.0,1086.0,3610.0,1645.0,1560.0,5.0,60.0,Otro,Manual,First,Individual,FWD,1
4080.0,2013.0,66000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
13656.0,2018.0,6000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Corporate,FWD,1
28560.0,2019.0,36000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,3
2640.0,2012.0,54000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
40200.0,2018.0,25000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,2
20220.0,2016.0,80251.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,3
5412.0,2017.0,55000.0,1120.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
13500.0,2020.0,46807.0,999.0,4413.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,2
2100.0,2009.0,65000.0,1086.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
5700.0,2016.0,55353.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,1
11280.0,2021.0,35000.0,1598.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Manual,First,Corporate,FWD,1
11100.0,2017.0,29401.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,1
4620.0,2011.0,73000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
2820.0,2009.0,107000.0,1086.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,Third,Individual,FWD,1
38520.0,2018.0,37000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,2
27000.0,2019.0,28000.0,2393.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,2
5819.988,2018.0,44000.0,998.0,3715.0,1635.0,1565.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
8388.0,2017.0,75000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
40800.0,2019.0,11000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
10920.0,2019.0,34000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
7320.0,2017.0,38674.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
12300.0,2019.0,90000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
13080.0,2017.0,144933.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
14400.0,2021.0,37230.0,999.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
5880.0,2019.0,32000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Automatic,First,Individual,FWD,1
7500.0,2019.0,31000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
8100.0,2017.0,81323.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
9480.0,2019.0,25000.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,2
8340.0,2016.0,68921.0,1248.0,3995.0,1745.0,1500.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
37800.0,2014.0,66500.0,2993.0,5252.0,1899.0,1457.0,5.0,83.0,Diesel,Automatic,First,Individual,RWD,4
18588.0,2018.0,95315.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,Second,Individual,RWD,2
10320.0,2018.0,82200.0,1497.0,3994.0,1811.0,1607.0,5.0,44.0,Diesel,Manual,First,Individual,FWD,1
10620.0,2018.0,38000.0,1598.0,4413.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,2
3780.0,2012.0,57000.0,1498.0,4425.0,1695.0,1505.0,5.0,41.0,Petrol,Manual,First,Individual,FWD,1
28620.0,2017.0,22120.0,1995.0,4439.0,1821.0,1612.0,5.0,51.0,Diesel,Automatic,First,Individual,FWD,3
8100.0,2016.0,45000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
1740.0,2009.0,72000.0,1086.0,3565.0,1525.0,1590.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,1
6900.0,2015.0,50599.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
13140.0,2016.0,45000.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,2
3900.0,2013.0,23086.0,1197.0,3775.0,1680.0,1620.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
11880.0,2020.0,24013.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
4680.0,2018.0,18000.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
18960.0,2020.0,57000.0,1665.0,4395.0,1818.0,1640.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,2
25079.988,2019.0,31000.0,1995.0,4475.0,1850.0,1660.0,5.0,62.0,Diesel,Automatic,First,Individual,FWD,1
43800.0,2012.0,25500.0,4163.0,4649.0,1860.0,1366.0,5.0,64.0,Petrol,Automatic,Second,Corporate,AWD,3
5700.0,2021.0,7942.0,998.0,3565.0,1520.0,1564.0,5.0,27.0,Petrol,Manual,First,Individual,FWD,1
1920.0,2011.0,89000.0,1248.0,3715.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
15000.0,2017.0,60200.0,1368.0,4395.0,1818.0,1640.0,5.0,60.0,Petrol,Automatic,First,Corporate,FWD,2
46800.0,2018.0,48945.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Corporate,FWD,3
5400.0,2011.0,95000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
7500.0,2021.0,28000.0,999.0,3994.0,1758.0,1572.0,5.0,40.0,Petrol,Manual,First,Corporate,FWD,1
11639.988,2018.0,68000.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
7800.0,2013.0,83466.0,2199.0,4660.0,1890.0,1760.0,7.0,70.0,Diesel,Automatic,First,Individual,AWD,1
3600.0,2013.0,75000.0,1364.0,4265.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,2
7308.0,2018.0,42601.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
7500.0,2017.0,81000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
14940.0,2021.0,10530.0,998.0,3995.0,1775.0,1505.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
5219.988,2013.0,117000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
7500.0,2017.0,51145.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
21000.0,2021.0,17000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
7020.0,2017.0,47000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
4320.0,2013.0,58000.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
9900.0,2018.0,62000.0,1197.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,1
5460.0,2014.0,30183.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
6780.0,2017.0,64000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
9420.0,2018.0,23000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
5940.0,2017.0,30000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
12600.0,2018.0,34841.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
10739.988,2015.0,39780.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,2
9540.0,2018.0,45326.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
47700.0,2021.0,9400.0,1996.0,4903.0,1869.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
7140.0,2019.0,25000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
4740.0,2014.0,47884.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
18000.0,2021.0,8000.0,1997.0,3985.0,1820.0,1844.0,4.0,57.0,Petrol,Manual,Second,Individual,AWD,1
6480.0,2014.0,86000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
4620.0,2013.0,79287.0,1197.0,3995.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
7500.0,2015.0,61000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
11700.0,2017.0,78000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,AWD,1
2700.0,2009.0,140000.0,1991.0,4800.0,1832.0,1485.0,5.0,70.0,Diesel,Manual,Third,Individual,FWD,1
5219.988,2019.0,34400.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
22200.0,2013.0,44087.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
47400.0,2018.0,52000.0,1969.0,4425.0,1863.0,1652.0,5.0,54.0,Diesel,Automatic,First,Individual,AWD,2
30600.0,2017.0,36000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
8700.0,2017.0,75793.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
7800.0,2019.0,15000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
19500.0,2019.0,7000.0,1451.0,4655.0,1835.0,1760.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,2
5232.0,2014.0,37959.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,Second,Individual,FWD,1
28620.0,2015.0,60921.0,1991.0,4686.0,1810.0,1442.0,5.0,66.0,Petrol,Automatic,Second,Individual,RWD,3
38400.0,2016.0,55000.0,1999.0,4600.0,2069.0,1690.0,7.0,65.0,Diesel,Automatic,Second,Individual,AWD,4
15600.0,2013.0,95000.0,2477.0,4695.0,1815.0,1840.0,7.0,70.0,Diesel,Manual,Second,Individual,AWD,2
4380.0,2014.0,75693.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,1
8700.0,2017.0,55000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
5340.0,2016.0,63882.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
25800.0,2014.0,81000.0,2987.0,4781.0,1911.0,1774.0,5.0,95.0,Diesel,Automatic,First,Individual,AWD,3
5100.0,2013.0,26000.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
10200.0,2017.0,47255.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
7668.0,2020.0,44300.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
19679.988,2018.0,43000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,First,Individual,FWD,1
17700.0,2022.0,9500.0,1497.0,4315.0,1800.0,1637.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,2
7920.0,2018.0,9000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
21000.0,2022.0,23000.0,1353.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
27012.0,2021.0,30229.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,1
4800.0,2013.0,76000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
7800.0,2019.0,42000.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6840.0,2017.0,92270.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
3540.0,2016.0,34736.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
6000.0,2013.0,65000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
33600.0,2017.0,49000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,AWD,2
4020.0,2013.0,64418.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,1
8760.0,2016.0,51834.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,Second,Individual,FWD,1
22379.988,2020.0,30000.0,2184.0,3985.0,1820.0,1855.0,4.0,57.0,Diesel,Automatic,First,Individual,AWD,1
14940.0,2021.0,7239.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Manual,First,Individual,FWD,1
8220.0,2016.0,68500.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
6600.0,2019.0,29000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
9180.0,2017.0,68000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
5100.0,2013.0,57000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,Second,Individual,FWD,2
7440.0,2017.0,92000.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
33600.0,2018.0,24000.0,2143.0,4630.0,1777.0,1432.0,5.0,57.2,Diesel,Automatic,First,Individual,FWD,3
6588.0,2018.0,53000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,Second,Individual,FWD,1
5880.0,2014.0,56918.0,1198.0,3825.0,1665.0,1530.0,5.0,41.0,Petrol,Automatic,Second,Individual,FWD,1
10380.0,2018.0,53694.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,1
46500.0,2021.0,12000.0,1998.0,4299.0,1822.0,1557.0,5.0,47.0,Petrol,Automatic,First,Individual,FWD,4
11400.0,2011.0,65000.0,1991.0,4879.0,1854.0,1474.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,3
6540.0,2016.0,53000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
6840.0,2017.0,36000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
5400.0,2016.0,47000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,Second,Individual,FWD,1
10680.0,2017.0,49000.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,1
6600.0,2014.0,65000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
3059.9880000000003,2012.0,18954.0,1086.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
3420.0,2013.0,72000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
2268.0,2008.0,19759.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6720.0,2016.0,22700.0,1197.0,3995.0,1760.0,1555.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
3588.0,2017.0,45000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
3588.0,2013.0,90000.0,1364.0,4265.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,Third,Individual,FWD,2
22500.0,2020.0,18000.0,1353.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
8700.0,2017.0,42000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
7500.0,2017.0,55000.0,1198.0,3995.0,1682.0,1483.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
4200.0,2012.0,85000.0,1498.0,4320.0,1764.0,1486.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
6119.988,2015.0,42000.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
3948.0,2014.0,76116.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
13080.0,2019.0,37000.0,1396.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
13080.0,2020.0,26200.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,1
3600.0,2010.0,83359.0,1799.0,4545.0,1750.0,1450.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,1
32280.0,2019.0,15500.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,First,Individual,RWD,3
2220.0,2012.0,55700.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,Second,Individual,FWD,1
3360.0,2011.0,69276.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
3480.0,2018.0,70000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
30600.0,2015.0,69500.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,Second,Individual,FWD,3
6828.0,2016.0,11471.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
15000.0,2013.0,71141.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,2
4560.0,2016.0,70000.0,998.0,3636.0,1475.0,1670.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
6840.0,2019.0,13000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
16200.0,2015.0,60000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
32280.0,2017.0,65000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,2
23400.0,2016.0,57057.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,3
2759.9880000000003,2010.0,72000.0,1298.0,4160.0,1690.0,1530.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
8400.0,2020.0,25000.0,1197.0,3995.0,1775.0,1505.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
2880.0,2017.0,42000.0,1198.0,3785.0,1635.0,1485.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
47400.0,2021.0,40000.0,1996.0,4985.0,1926.0,1867.0,6.0,75.0,Diesel,Automatic,First,Individual,AWD,2
23640.0,2017.0,85000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,FWD,3
11700.0,2018.0,53300.0,1591.0,4440.0,1729.0,1475.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,1
7788.0,2020.0,52236.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
